# ChronoModel 2.0.18
# lezoux.chr
# Date Format : BC/AD
iter;Lezoux
18269;718,243266052942
18270;705,6074527523
18271;761,930205768367
18272;708,845666930532
18273;853,546151200654
18274;817,902081635608
18275;713,956457937197
18276;681,63392250485
18277;651,391185736883
18278;689,716956028807
18279;754,308626078315
18280;699,937710303449
18281;706,117500864599
18282;697,140970630653
18283;737,568269258862
18284;734,270797399507
18285;688,143604260627
18286;738,6141152882
18287;732,491725971265
18288;725,701796533455
18289;686,705465370525
18290;875,794407869612
18291;799,919904167051
18292;657,56565886346
18293;627,517504543745
18294;609,482031876212
18295;648,073646945728
18296;626,242127115496
18297;662,487930441488
18298;687,257735801254
18299;744,782231548838
18300;690,175900051338
18301;785,370867019333
18302;673,741821383711
18303;737,605459038011
18304;598,637331608726
18305;713,607179352113
18306;712,053729972414
18307;663,320609370895
18308;747,06888469411
18309;745,540781910289
18310;761,116641598736
18311;670,976863898764
18312;714,335907924759
18313;766,994984430873
18314;657,879057920475
18315;689,386148724682
18316;618,155472505316
18317;665,095346091876
18318;613,767400452123
18319;625,614527804784
18320;804,743361368211
18321;849,529565573099
18322;822,414373537841
18323;793,330702846026
18324;777,533687449102
18325;851,946114587336
18326;897,073087547764
18327;861,897405804014
18328;646,238168745764
18329;768,885772296332
18330;650,242366543266
18331;707,93535356647
18332;683,574794012251
18333;672,741887916215
18334;628,446268871112
18335;615,960228925413
18336;624,690546433175
18337;659,1211360474
18338;660,233711819211
18339;724,763177178303
18340;673,622187113248
18341;678,662577028747
18342;715,352502368453
18343;684,969364993478
18344;642,695904618271
18345;701,971595627049
18346;680,725494014164
18347;696,830171964232
18348;672,784425896872
18349;699,190227232005
18350;643,895518070572
18351;705,482571086548
18352;654,31960237912
18353;648,916981434823
18354;650,601664768247
18355;674,729411760117
18356;724,882120273345
18357;904,268780915137
18358;645,212576948881
18359;690,70769842354
18360;685,53567742179
18361;638,189518675309
18362;712,955414678562
18363;662,246340374926
18364;685,119395389323
18365;885,40744995199
18366;648,852927711432
18367;630,24260522551
18368;637,182391378198
18369;689,925952915183
18370;462,065640257009
18371;669,412812892832
18372;717,65497168924
18373;648,219102010839
18374;634,127084330259
18375;698,781864359313
18376;679,773999826949
18377;608,511421903465
18378;846,985916941805
18379;613,596677465148
18380;521,872463426458
18381;680,292284816476
18382;656,072004444437
18383;632,967938085002
18384;612,378621475044
18385;648,663193920264
18386;721,474013521897
18387;703,119791513426
18388;747,362138497391
18389;825,797186240778
18390;887,074377775478
18391;729,649481734619
18392;747,041948665815
18393;670,926575071559
18394;617,156924582529
18395;659,446848232905
18396;657,142081907412
18397;657,20137926017
18398;670,283987997279
18399;667,496231477833
18400;695,606894425306
18401;615,806522535504
18402;822,709148579179
18403;913,46792160113
18404;924,223145773352
18405;615,452293247593
18406;636,33885018639
18407;631,294862945526
18408;857,268199389487
18409;708,499361136975
18410;657,003078298085
18411;585,729310400179
18412;608,212530490904
18413;619,394381316815
18414;758,363612200542
18415;615,947287547526
18416;567,311090663165
18417;642,902571156589
18418;647,685391648382
18419;642,589449559564
18420;617,561164358923
18421;617,340393681183
18422;638,5828887363
18423;663,469843117679
18424;649,977877913812
18425;558,2783984777
18426;652,588193389152
18427;696,942761308423
18428;723,311099183247
18429;680,934185917369
18430;630,554793123597
18431;670,277480772973
18432;719,185737845665
18433;899,956446789206
18434;882,847958056265
18435;847,383397338788
18436;900,380947818679
18437;799,993122234286
18438;879,617202256479
18439;714,027688862341
18440;886,26831665688
18441;725,888809356557
18442;806,424949093588
18443;814,730319066186
18444;810,969374076749
18445;767,839994190294
18446;694,626714226155
18447;731,92645075458
18448;691,451523966344
18449;666,373278100925
18450;592,663770318295
18451;589,226454670832
18452;617,495088435213
18453;588,875751286389
18454;676,561207875546
18455;824,125857127366
18456;691,158549447774
18457;760,478267131056
18458;722,284385238984
18459;742,318203945707
18460;774,040853137441
18461;674,802615279356
18462;696,807838611326
18463;726,044855205029
18464;802,199230989606
18465;874,889281011
18466;885,957189222719
18467;751,849516806421
18468;659,119956116436
18469;711,245738982142
18470;804,575725452104
18471;705,160976440501
18472;798,273822991206
18473;874,039751321388
18474;768,753137839498
18475;739,104014653079
18476;928,256514892703
18477;846,87683599967
18478;632,028283868817
18479;627,549834857512
18480;624,84126176105
18481;578,016494117481
18482;644,295149697203
18483;674,236620790932
18484;784,864752340329
18485;688,871991527332
18486;748,874042918546
18487;611,849115299776
18488;730,746148587365
18489;647,923740058276
18490;742,243958166878
18491;619,852954851099
18492;774,50009716775
18493;631,278995114346
18494;638,78454583297
18495;685,501335924759
18496;644,247771325611
18497;765,48524105925
18498;701,406916798465
18499;654,935107972242
18500;550,956402127404
18501;551,420397088847
18502;726,65838633906
18503;737,097056614919
18504;710,610660682924
18505;671,651843682372
18506;665,455403296837
18507;646,010482479704
18508;677,181749014276
18509;662,865842369518
18510;596,393753676536
18511;721,754782705428
18512;794,297175630493
18513;711,059311673365
18514;683,077918056595
18515;728,655571877089
18516;731,949711429444
18517;677,582754157979
18518;657,528289953277
18519;657,91142872879
18520;665,012502045453
18521;652,666760293161
18522;737,095230252479
18523;771,118142566875
18524;776,170872402867
18525;820,12256135296
18526;951,199633524512
18527;728,946321718159
18528;664,618103287713
18529;612,268328941093
18530;632,827867188573
18531;719,174439312849
18532;814,718118841965
18533;750,781222595037
18534;830,883462192846
18535;760,799304603224
18536;738,830642748579
18537;756,634913597355
18538;782,21708446877
18539;825,912469727302
18540;698,36330271088
18541;629,729170587888
18542;761,669027206801
18543;681,005151258624
18544;627,415866615227
18545;786,257300767837
18546;712,389421033459
18547;733,99886293863
18548;756,348050640106
18549;755,69747104403
18550;862,252793635927
18551;854,170965225323
18552;832,136281501269
18553;707,317016146457
18554;710,245880838081
18555;617,482686908707
18556;683,949324916322
18557;537,551961099991
18558;661,356122689694
18559;672,100866602649
18560;650,292485879111
18561;649,625228850027
18562;650,838686862689
18563;646,419017100922
18564;589,843169234604
18565;620,453498683906
18566;770,896696094321
18567;647,278724097788
18568;739,649040202227
18569;860,819774383291
18570;653,108774839031
18571;681,68667934113
18572;742,373626797704
18573;756,43937891294
18574;706,376002437694
18575;727,833373844163
18576;614,694422281741
18577;686,949795548144
18578;701,017096422854
18579;865,445192272639
18580;752,363236458337
18581;700,25821120609
18582;708,023844893957
18583;929,222095104837
18584;567,323132689943
18585;614,345746480662
18586;673,519624646267
18587;653,912244923662
18588;583,635175871246
18589;660,506022295133
18590;767,959566272272
18591;715,092445132886
18592;716,419152188362
18593;655,03976826331
18594;644,534339624742
18595;730,581387912421
18596;765,389131515461
18597;870,308349665659
18598;892,434058119312
18599;874,27094336866
18600;672,860874787738
18601;703,438600604596
18602;717,381257784112
18603;610,093370247206
18604;643,344018496786
18605;814,28346470483
18606;821,869992276635
18607;715,994866371625
18608;662,979309346808
18609;715,562671660796
18610;585,600932113985
18611;629,731967749822
18612;731,687282303684
18613;668,480289410182
18614;688,531298643034
18615;593,751479213024
18616;589,27671448247
18617;651,81932573046
18618;641,733181046184
18619;637,895260481266
18620;702,247627586587
18621;656,397858488599
18622;669,692582892276
18623;632,913575661259
18624;640,406531955542
18625;639,695273908099
18626;763,87624632337
18627;765,992569348127
18628;710,811666995437
18629;640,849707948837
18630;690,301150404838
18631;739,313269742297
18632;711,220094737118
18633;571,959618785508
18634;597,702789738006
18635;648,526441369816
18636;745,109216780602
18637;709,6571005665
18638;873,820522911091
18639;880,88563015906
18640;775,919529836658
18641;743,236117217138
18642;645,576968100283
18643;615,007825233952
18644;569,350802869574
18645;734,55272724024
18646;708,019667921881
18647;739,87689267779
18648;701,62529886855
18649;687,80018858713
18650;757,882831009148
18651;809,969048172778
18652;699,498237255512
18653;785,311610245124
18654;749,907310256247
18655;714,472364787151
18656;681,201769625662
18657;734,016850477559
18658;765,869765889316
18659;636,483748042916
18660;706,612546728421
18661;716,680389121761
18662;888,770528674475
18663;737,869186893296
18664;730,538967180288
18665;675,586279048302
18666;649,614919071373
18667;651,192850935867
18668;738,285949324771
18669;741,728595491294
18670;835,340547415362
18671;760,404653094876
18672;884,700242030931
18673;726,247790055591
18674;689,383122960659
18675;689,19099803924
18676;697,120481800657
18677;721,027685528528
18678;664,142188645816
18679;778,019262480035
18680;750,466202947189
18681;783,513298629056
18682;891,940596526804
18683;842,281823977506
18684;782,531935399513
18685;911,198151065934
18686;727,671640267947
18687;780,835519324973
18688;721,551903778518
18689;611,434461883583
18690;610,748661146672
18691;691,549579971065
18692;668,385053716406
18693;716,736970591812
18694;720,288182441341
18695;701,25368665075
18696;936,757216295436
18697;864,250970111016
18698;915,821232539575
18699;779,28761070733
18700;760,199728709351
18701;705,114209278412
18702;784,732024735455
18703;708,411312766539
18704;681,562565747997
18705;746,523683661749
18706;754,070499672708
18707;665,840531014631
18708;807,779031972118
18709;651,17576244405
18710;782,20863619087
18711;651,332084420822
18712;682,249744700128
18713;776,566838780192
18714;742,330025758697
18715;626,724536377411
18716;647,830348282173
18717;864,11193961496
18718;700,968694492119
18719;830,004143835783
18720;836,231501939992
18721;781,519561645726
18722;728,433986657722
18723;847,859080951677
18724;883,662958045183
18725;719,631475490091
18726;828,774586408828
18727;745,7247092555
18728;730,27512201431
18729;673,283135803773
18730;625,341272648864
18731;665,583597193552
18732;586,773541328861
18733;634,837766592268
18734;572,444318144731
18735;723,429724617118
18736;733,215003963888
18737;748,927485013298
18738;728,144517851275
18739;643,411528235275
18740;805,057135544921
18741;735,207855246957
18742;736,780819255212
18743;812,504312499801
18744;849,810851279159
18745;793,630874339382
18746;812,802657455532
18747;734,949978897263
18748;708,07742375336
18749;634,06302377006
18750;674,677341734906
18751;658,328991912175
18752;630,204583222734
18753;779,920477753202
18754;745,443645740369
18755;695,888351049208
18756;665,038811980788
18757;867,532606901408
18758;685,233135974486
18759;745,707602284375
18760;653,896974367422
18761;731,002556640375
18762;786,949936126593
18763;733,670592807017
18764;580,974882123318
18765;664,293074070688
18766;649,707793266188
18767;684,104883319408
18768;676,613661803418
18769;683,251817660144
18770;759,801821589477
18771;767,263987929964
18772;787,618266488742
18773;876,205968286715
18774;726,40037398022
18775;754,623755965516
18776;747,101481516942
18777;700,209332862947
18778;611,808848145924
18779;664,870005303557
18780;702,313117573471
18781;661,718285425951
18782;876,96010330092
18783;865,061052488814
18784;918,476445390715
18785;724,964499260218
18786;790,841333943273
18787;758,80557489086
18788;637,03601682072
18789;615,592745829317
18790;690,457044882541
18791;893,417917051471
18792;868,043124851897
18793;964,1115959492
18794;947,942799050631
18795;601,238161583831
18796;681,651162417143
18797;727,682439361167
18798;747,018551122219
18799;766,81210829715
18800;642,712871542478
18801;554,631227679244
18802;621,007773882853
18803;638,467927737082
18804;608,687328385214
18805;725,054312747176
18806;707,726101780224
18807;847,438719919302
18808;856,274482372371
18809;858,427869847321
18810;856,769431669907
18811;661,743131521652
18812;671,371671760817
18813;655,249183833586
18814;722,44985962219
18815;670,208813720607
18816;789,087615615159
18817;629,279772571442
18818;592,926481225928
18819;648,580004677717
18820;637,667780822636
18821;623,182185623941
18822;629,995046929418
18823;743,835502820219
18824;672,144649758113
18825;662,764209709824
18826;832,007100693347
18827;650,597362872766
18828;708,983529754052
18829;727,78960708874
18830;729,528245437263
18831;730,787178392222
18832;758,109535097981
18833;643,200626727754
18834;689,471460170051
18835;716,045092597124
18836;583,127403577592
18837;638,220569955253
18838;605,796382069097
18839;508,798090275048
18840;592,891072807203
18841;753,735807345514
18842;839,385481358374
18843;712,964955009283
18844;706,49132490747
18845;687,91777650207
18846;735,308339095332
18847;700,511347508696
18848;730,01737259907
18849;561,734218010427
18850;685,65760816855
18851;747,413083600447
18852;706,481801403309
18853;774,12845824279
18854;741,639058941412
18855;867,255436860187
18856;859,316868654027
18857;896,148378556888
18858;930,738675171907
18859;913,901915621478
18860;834,022938431692
18861;656,268170861768
18862;666,133845802125
18863;753,355208594449
18864;638,481377255619
18865;698,856727613003
18866;688,13255806685
18867;647,701260875343
18868;719,931843482015
18869;735,301110520285
18870;786,771803008799
18871;604,366562771783
18872;421,011298945465
18873;788,086661950786
18874;941,472221775569
18875;900,798681591929
18876;865,200490726275
18877;668,066539893765
18878;539,031082508195
18879;641,905514461757
18880;669,06845759459
18881;755,717153945404
18882;692,020473846475
18883;690,614193110228
18884;672,263050542222
18885;706,794623087996
18886;623,550248304521
18887;628,412113219137
18888;645,425654581292
18889;638,200183749511
18890;641,265611258865
18891;729,792114304668
18892;794,885448797958
18893;751,803067325455
18894;603,81083237764
18895;646,80164956713
18896;671,134652266882
18897;626,648992646937
18898;595,004643205799
18899;606,666823854988
18900;633,245098894764
18901;734,476086286839
18902;631,903267716057
18903;600,161568567348
18904;656,895956811695
18905;669,65961675367
18906;637,795314560954
18907;664,795780734483
18908;654,116411834555
18909;626,963992336155
18910;686,526185436028
18911;739,930993599609
18912;724,024046331555
18913;692,150703688129
18914;672,590622937508
18915;617,745000203923
18916;588,475266997394
18917;776,404027685914
18918;900,445440253618
18919;963,03050950706
18920;760,878549973775
18921;760,967581744447
18922;758,713335482008
18923;653,822696179022
18924;665,487587601842
18925;606,753429032783
18926;646,303532648669
18927;666,527877318425
18928;659,514502143848
18929;796,280949625218
18930;673,525724034247
18931;688,43981611115
18932;639,557352275673
18933;625,978279746872
18934;696,054191774517
18935;689,758763289042
18936;686,753412778305
18937;712,973410098947
18938;738,142205563257
18939;838,025846897489
18940;866,995392962556
18941;913,983574977929
18942;907,384541109075
18943;801,878402037929
18944;719,496393565947
18945;651,008671060044
18946;653,580532875285
18947;651,462737336479
18948;627,433645187111
18949;745,132472462432
18950;635,984626111375
18951;664,876868715904
18952;649,108069640921
18953;578,542607858015
18954;580,208075359112
18955;587,716031175527
18956;645,449441215781
18957;640,841457271113
18958;727,477770130729
18959;641,868753072043
18960;653,133340830751
18961;690,142713575024
18962;660,702907513007
18963;663,139965072099
18964;630,509033599315
18965;650,872231758798
18966;773,269619378671
18967;690,80296855881
18968;733,615643530063
18969;696,639188676046
18970;692,849361197589
18971;689,600328347518
18972;687,361411589935
18973;669,053985384183
18974;708,235773739756
18975;718,487809713034
18976;616,798527607861
18977;833,162917230386
18978;689,682803511142
18979;746,080600575595
18980;700,624266752206
18981;660,372097046543
18982;642,522792705823
18983;560,600760433867
18984;753,517426681025
18985;851,838747687153
18986;895,345646738081
18987;860,407834689894
18988;668,526550011522
18989;685,143807295098
18990;715,52216718318
18991;674,89970413351
18992;762,957150437016
18993;766,262321906979
18994;679,869058525482
18995;648,761009576678
18996;540,876355451144
18997;790,938982501498
18998;777,323257261852
18999;643,940167906613
19000;661,442849532005
19001;629,91651215251
19002;682,440688538607
19003;678,083205863397
19004;684,675385370495
19005;663,635087221787
19006;677,152095318881
19007;693,860649850517
19008;601,35199249448
19009;656,459437469755
19010;605,007411424108
19011;726,435077352594
19012;791,688818962553
19013;763,067697821215
19014;670,122317083885
19015;661,805173812339
19016;643,218100104889
19017;639,009236724681
19018;660,687035716434
19019;655,732549642904
19020;703,563771855915
19021;587,921740908974
19022;678,061296898079
19023;664,633110744557
19024;694,856891449665
19025;672,57788177765
19026;930,512023868583
19027;780,89470188875
19028;867,808274978149
19029;910,447083955575
19030;998,501895633456
19031;829,885352558919
19032;740,913478806325
19033;615,657521284711
19034;688,23156168111
19035;660,582125624064
19036;654,669318129294
19037;672,420543726676
19038;715,086836549151
19039;731,504445270864
19040;723,072792051707
19041;714,167210456483
19042;664,007214668687
19043;680,21685975112
19044;702,643382476347
19045;572,604826129592
19046;656,933588716578
19047;646,393287909378
19048;449,93971582895
19049;631,813149602861
19050;691,576180790069
19051;597,182896414609
19052;715,663537413709
19053;708,476941285966
19054;652,284710727189
19055;629,897825839992
19056;621,984070149489
19057;707,659670294167
19058;694,169534686062
19059;651,125664640827
19060;681,217949810696
19061;719,701228034205
19062;908,199490459666
19063;887,856180427725
19064;776,164758910475
19065;592,624114418732
19066;693,387662943901
19067;690,753892129037
19068;610,751535124882
19069;656,658142539847
19070;676,543988205597
19071;654,677586234628
19072;658,913022082267
19073;731,744484956382
19074;861,03120470792
19075;650,408540753457
19076;646,411821105338
19077;626,607977041779
19078;666,666524479488
19079;612,977140322441
19080;709,070332132936
19081;599,346902378608
19082;756,764065316515
19083;721,317695386628
19084;756,379668151992
19085;747,563486716096
19086;935,633389181659
19087;906,853515656885
19088;920,160662596462
19089;928,922793147737
19090;886,499190881847
19091;880,601555723561
19092;876,426457636295
19093;861,321444946713
19094;764,56399815868
19095;728,050520672574
19096;663,604126527572
19097;648,96132026515
19098;734,828313503536
19099;647,398166463978
19100;702,802534456167
19101;665,532895516896
19102;670,474175456737
19103;673,53600252755
19104;695,128933524646
19105;696,247702261289
19106;707,551461498707
19107;722,542065674366
19108;684,169017346547
19109;842,626792827676
19110;638,136302340403
19111;771,177789523191
19112;732,58990247321
19113;772,7167989319
19114;886,260348711692
19115;701,470374839642
19116;760,196633227918
19117;866,839543005318
19118;804,31556030834
19119;770,147566724632
19120;689,584876196197
19121;702,58461307772
19122;692,667753952309
19123;661,151719162994
19124;640,049098565629
19125;638,716365731525
19126;722,610032188519
19127;695,376237117017
19128;648,174429923756
19129;703,713889655228
19130;697,541503321121
19131;777,889106960705
19132;774,282782996118
19133;817,890811933318
19134;742,457056652846
19135;822,019859253455
19136;808,439820350912
19137;670,427487436836
19138;809,532403727255
19139;782,535928480328
19140;764,441572969017
19141;710,075797841975
19142;687,270810990513
19143;608,342246230777
19144;705,84174813025
19145;630,124778438296
19146;669,463176347383
19147;657,448185172812
19148;673,208509858183
19149;767,611486149888
19150;839,195018801519
19151;758,742228681529
19152;782,760999340562
19153;682,670570108047
19154;634,014414808109
19155;658,630897574674
19156;702,722884553383
19157;703,861115324952
19158;708,371158848385
19159;743,976386593603
19160;670,987234902152
19161;715,305247908842
19162;964,611819748285
19163;756,946842348913
19164;614,604595055964
19165;666,662991715888
19166;651,864428978614
19167;652,709272987101
19168;670,200386586467
19169;764,476309179463
19170;635,547759849828
19171;662,218669682136
19172;711,852323219599
19173;770,517876307528
19174;652,910861843035
19175;599,588919521462
19176;631,931266053706
19177;543,361024073192
19178;656,128338831475
19179;762,236476006197
19180;785,249439889029
19181;881,151758936603
19182;857,576210796871
19183;848,450561498189
19184;850,327314394451
19185;799,150064165761
19186;748,101613313951
19187;636,411003658496
19188;632,807581339361
19189;767,950100609339
19190;770,945254528364
19191;695,694947311437
19192;735,450466465438
19193;744,836037014147
19194;776,389373280318
19195;647,504941224715
19196;740,183834875143
19197;698,250971770062
19198;769,92555087888
19199;652,849006287289
19200;713,260733300755
19201;749,148057354085
19202;708,587990886892
19203;739,151082892255
19204;782,898302399925
19205;658,84648253365
19206;748,007132027881
19207;683,624980817907
19208;623,902190764874
19209;598,144497481172
19210;638,600007789834
19211;586,588281210815
19212;501,951307028767
19213;708,657614314382
19214;612,567223422352
19215;629,639506817065
19216;657,559401979393
19217;829,9260147938
19218;758,878105980777
19219;824,128376369074
19220;827,69123881096
19221;742,829430150352
19222;648,824734121844
19223;680,301539466791
19224;676,389742289107
19225;692,385137836211
19226;617,800386232806
19227;676,223552719149
19228;646,280067344031
19229;671,510640515157
19230;637,378323210398
19231;812,716055929533
19232;702,917823765745
19233;682,013271414415
19234;655,295124621278
19235;677,380181118169
19236;718,512708305557
19237;653,397414134324
19238;864,274289602135
19239;763,639243983605
19240;891,448467988094
19241;737,825612443476
19242;756,690827808133
19243;690,493029133066
19244;602,786366652731
19245;610,759866397933
19246;653,451954422011
19247;634,107329934381
19248;652,953420263295
19249;683,533338537438
19250;757,58271815542
19251;840,250070938938
19252;692,328613923332
19253;865,420344243563
19254;864,598925834084
19255;725,61137902549
19256;679,411606374362
19257;727,514938521442
19258;765,353804924596
19259;787,913447680413
19260;685,901244300059
19261;757,661166395633
19262;763,299790224565
19263;774,501931197712
19264;757,718619492559
19265;727,327053745596
19266;769,013499546761
19267;782,71235673062
19268;683,551007689811
19269;699,701814725439
19270;690,227169309611
19271;640,737029962024
19272;610,560114169493
19273;596,304830743488
19274;612,845798970366
19275;550,761303623725
19276;660,301213590608
19277;655,187882060341
19278;657,365328128015
19279;749,049339290654
19280;587,051541513708
19281;668,099429812021
19282;661,391794690622
19283;727,252367800792
19284;725,460103414166
19285;709,078343154813
19286;677,955300113328
19287;695,923477241946
19288;694,909950123523
19289;675,988969101575
19290;706,157811442108
19291;713,723618918353
19292;712,854203579125
19293;734,662445503045
19294;636,744130758192
19295;643,997576856397
19296;647,158542843169
19297;645,053818131938
19298;702,499234939692
19299;718,547388098355
19300;634,008477637835
19301;634,885171952623
19302;660,641646527975
19303;637,456870894554
19304;652,084508454751
19305;755,403429823355
19306;663,825213414799
19307;783,447892047197
19308;822,255313932934
19309;693,0552085721
19310;762,381195499799
19311;861,648856157561
19312;669,499302734499
19313;558,6162601267
19314;678,613675473326
19315;669,966493895297
19316;644,986348528465
19317;774,916319543288
19318;695,553949700148
19319;763,245181316864
19320;805,571443819465
19321;863,795768092318
19322;784,25454450995
19323;873,858742990075
19324;833,670483350568
19325;933,914246892442
19326;622,331152133578
19327;651,715541319561
19328;622,999842406165
19329;683,800405316019
19330;579,416694614828
19331;660,178333433644
19332;664,594834654894
19333;623,492218659051
19334;684,235369103718
19335;751,678465594073
19336;776,796683911581
19337;644,309061902946
19338;637,976940920908
19339;675,367657147448
19340;756,562826578317
19341;692,29544349978
19342;721,817860019555
19343;708,98762414355
19344;651,194463828943
19345;720,970042971219
19346;690,492741823677
19347;752,200767700965
19348;720,924516058524
19349;757,896002361999
19350;706,841804961602
19351;736,707152694687
19352;644,739818069082
19353;643,7404244172
19354;683,909827288498
19355;672,371100639859
19356;659,177385649968
19357;758,075453639469
19358;725,450540790059
19359;708,908274372326
19360;850,063850644341
19361;862,638089846834
19362;704,987856878196
19363;722,037905461317
19364;557,032326874242
19365;666,302060817205
19366;709,933800190595
19367;706,352873099805
19368;589,652446394384
19369;751,60730977276
19370;652,464732339169
19371;619,850662134215
19372;533,063385251525
19373;603,395142828338
19374;764,614414875783
19375;667,348317798915
19376;675,66311714601
19377;617,394276074478
19378;780,502806355193
19379;748,506014926975
19380;808,968284320101
19381;548,226094801088
19382;661,090109545873
19383;589,438751157296
19384;674,202084216888
19385;654,068303501351
19386;702,607933651002
19387;723,560113994581
19388;571,297315725376
19389;570,573439778647
19390;552,396524694267
19391;666,870965774936
19392;717,166284342068
19393;652,797257959125
19394;732,539593657287
19395;725,31434763697
19396;775,567439625703
19397;776,55965796758
19398;755,212761274325
19399;788,673799912102
19400;741,509126536785
19401;656,77140093592
19402;719,708479347445
19403;723,787098436408
19404;591,791691708501
19405;708,53796478731
19406;792,560992595304
19407;641,721721891174
19408;755,749555428143
19409;659,317672966152
19410;651,820173960092
19411;624,447572665052
19412;645,723934405489
19413;689,358350131162
19414;672,177066524873
19415;701,598196226259
19416;749,211825952836
19417;709,846704179958
19418;620,115549047304
19419;650,658086661788
19420;591,754833607673
19421;601,889249442155
19422;643,096072234562
19423;643,339556261875
19424;716,937821610565
19425;657,150659051307
19426;655,761602072934
19427;727,36966323527
19428;837,767552182611
19429;769,660268906582
19430;857,716053816402
19431;701,85943793902
19432;676,99440320673
19433;630,770995416163
19434;667,880124822177
19435;756,535919384964
19436;859,639331628426
19437;782,503351291122
19438;827,683839430716
19439;716,690439920099
19440;660,094755346752
19441;635,60069976816
19442;676,32639117344
19443;649,151539013015
19444;644,799921945985
19445;654,998326419547
19446;744,607650078153
19447;693,405799652671
19448;694,275139422728
19449;699,912109604314
19450;709,34729510588
19451;806,592512003638
19452;740,388920935887
19453;797,17374093202
19454;742,844406750544
19455;714,35292675782
19456;605,450828353955
19457;676,826929561219
19458;654,605487402138
19459;659,290100368801
19460;675,751589602304
19461;645,620045961785
19462;668,086395456992
19463;679,538066276501
19464;710,956089886769
19465;643,110337509297
19466;651,374873166236
19467;616,208082600515
19468;613,203998505419
19469;619,476693587721
19470;778,770353927436
19471;634,959795055134
19472;648,344919232126
19473;730,310444959638
19474;777,456053114908
19475;786,926544118645
19476;599,594235803575
19477;579,108204049728
19478;703,566803676138
19479;708,133798273373
19480;712,041865637896
19481;795,680528153581
19482;726,570989379362
19483;624,725043440406
19484;710,30114201461
19485;730,081522359763
19486;876,962645098763
19487;855,176730224175
19488;769,749738424052
19489;701,048049484838
19490;670,979990060096
19491;545,174030943399
19492;644,514458222305
19493;597,43259807395
19494;647,056461437481
19495;643,489290455003
19496;810,873588080483
19497;877,424217034392
19498;833,776131566868
19499;756,865817658786
19500;911,010877977078
19501;628,290264801225
19502;681,749126351702
19503;721,637216659585
19504;756,634849239019
19505;789,945899898477
19506;777,069962305452
19507;662,700269463436
19508;824,998714155981
19509;688,725424689366
19510;937,463719303956
19511;764,514903555874
19512;785,020764712054
19513;854,359953622101
19514;781,771948571416
19515;860,273674444599
19516;691,684949723557
19517;836,933863824151
19518;907,061710109303
19519;847,531574103928
19520;820,778583586353
19521;814,040636868524
19522;783,183859359883
19523;814,466790157324
19524;897,085934620794
19525;762,238207555434
19526;731,902658479941
19527;731,714056082091
19528;850,675707107537
19529;616,976189555204
19530;869,334029806283
19531;620,164128049579
19532;781,954303289134
19533;741,141122232403
19534;671,773116377938
19535;684,132428696931
19536;632,749508711207
19537;761,95177177488
19538;741,909012150642
19539;759,977984982164
19540;689,606613668063
19541;672,262688125424
19542;577,924937676898
19543;651,856617192652
19544;610,677537525199
19545;579,499465119495
19546;774,433761063058
19547;627,470247584826
19548;606,314606263457
19549;676,589680996236
19550;623,047373906725
19551;788,752102111125
19552;764,784312648566
19553;747,532573263528
19554;711,422750139218
19555;716,694818523887
19556;649,30475422683
19557;668,82781576124
19558;618,919348917195
19559;725,562564137673
19560;721,047798964657
19561;623,332054871922
19562;683,423591189441
19563;673,06070752061
19564;761,27046391072
19565;666,743352509319
19566;727,55317470386
19567;702,593362301883
19568;717,870272783335
19569;635,675531883658
19570;620,658663111131
19571;640,508494521142
19572;679,101581624881
19573;645,700647856714
19574;654,881567643807
19575;649,652266467552
19576;832,330472116902
19577;829,70978901212
19578;744,369870143506
19579;851,707295092823
19580;643,044295541609
19581;782,643540262608
19582;731,90545641077
19583;774,899414238289
19584;638,87058828756
19585;583,78754733631
19586;640,772177196503
19587;627,335141774241
19588;547,657614443162
19589;602,705503824664
19590;620,793232778303
19591;776,562200058297
19592;673,627972037416
19593;597,211752553825
19594;632,419870675713
19595;646,944674888861
19596;678,967314411234
19597;684,558784195256
19598;628,654892162473
19599;614,049424270895
19600;679,240140295471
19601;669,491039255931
19602;665,984232598742
19603;632,951533560945
19604;677,560440245271
19605;682,128136743009
19606;653,296690321721
19607;669,100563201724
19608;673,616103048054
19609;1008,51817229688
19610;730,772368339357
19611;618,579074016392
19612;646,224363808634
19613;648,833354188735
19614;633,862015550561
19615;667,458743809111
19616;610,497549586019
19617;725,921284202741
19618;645,247303714099
19619;730,249180610718
19620;710,90599231518
19621;700,19689420106
19622;695,99009574588
19623;710,980716717787
19624;681,342372681107
19625;640,865333856718
19626;694,360328943879
19627;713,533273585923
19628;674,24533860396
19629;648,199236643098
19630;727,32637962667
19631;710,565948099881
19632;652,667418470777
19633;630,888115582397
19634;704,614636150488
19635;704,84005880587
19636;662,988882227995
19637;691,281475436164
19638;659,343524107107
19639;636,684876652364
19640;619,531296966643
19641;612,193513020244
19642;679,72250789385
19643;747,590014210487
19644;669,312256615164
19645;644,386474494662
19646;688,744292813677
19647;699,589065412504
19648;732,170948320964
19649;700,846668759415
19650;663,162452406613
19651;623,664613434556
19652;784,850093596863
19653;708,002414825902
19654;693,505775273074
19655;654,366228414526
19656;693,951217655873
19657;605,297567447727
19658;650,817603288332
19659;774,944350959118
19660;608,456898306431
19661;568,709734337246
19662;641,959504494938
19663;642,081196407393
