# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,IUP Begin,IUP End,XXII
38867,-42354.0021099852,-42354.0021099852,-42354.0021099852
38868,-42433.4534382781,-42433.4534382781,-42433.4534382781
38869,-41789.2159272938,-41789.2159272938,-41789.2159272938
38870,-41279.9511201064,-41279.9511201064,-41279.9511201064
38871,-41994.7797320384,-41994.7797320384,-41994.7797320384
38872,-42951.3547118905,-42951.3547118905,-42951.3547118905
38873,-42105.9554895591,-42105.9554895591,-42105.9554895591
38874,-42050.5048632728,-42050.5048632728,-42050.5048632728
38875,-42760.373912911,-42760.373912911,-42760.373912911
38876,-42040.3343526236,-42040.3343526236,-42040.3343526236
38877,-41833.8036248652,-41833.8036248652,-41833.8036248652
38878,-41974.2766742961,-41974.2766742961,-41974.2766742961
38879,-42041.8636486763,-42041.8636486763,-42041.8636486763
38880,-41551.6227312768,-41551.6227312768,-41551.6227312768
38881,-41461.6101103723,-41461.6101103723,-41461.6101103723
38882,-42178.0354273918,-42178.0354273918,-42178.0354273918
38883,-41809.8167010177,-41809.8167010177,-41809.8167010177
38884,-41449.4204371099,-41449.4204371099,-41449.4204371099
38885,-41866.0762077834,-41866.0762077834,-41866.0762077834
38886,-43502.6085344525,-43502.6085344525,-43502.6085344525
38887,-42226.3743142513,-42226.3743142513,-42226.3743142513
38888,-44166.5465037544,-44166.5465037544,-44166.5465037544
38889,-42756.8111847354,-42756.8111847354,-42756.8111847354
38890,-42203.8298539298,-42203.8298539298,-42203.8298539298
38891,-41531.3870336426,-41531.3870336426,-41531.3870336426
38892,-42144.8031854685,-42144.8031854685,-42144.8031854685
38893,-45609.2765601176,-45609.2765601176,-45609.2765601176
38894,-41656.9081379828,-41656.9081379828,-41656.9081379828
38895,-42189.889915564,-42189.889915564,-42189.889915564
38896,-42334.6828029337,-42334.6828029337,-42334.6828029337
38897,-42767.8175382585,-42767.8175382585,-42767.8175382585
38898,-42053.9101430483,-42053.9101430483,-42053.9101430483
38899,-42821.1857228025,-42821.1857228025,-42821.1857228025
38900,-42517.6351418706,-42517.6351418706,-42517.6351418706
38901,-41864.1853707411,-41864.1853707411,-41864.1853707411
38902,-41939.7161561945,-41939.7161561945,-41939.7161561945
38903,-41998.4761494166,-41998.4761494166,-41998.4761494166
38904,-41971.0921174043,-41971.0921174043,-41971.0921174043
38905,-41786.4395677835,-41786.4395677835,-41786.4395677835
38906,-42742.3511843874,-42742.3511843874,-42742.3511843874
38907,-41658.8314099858,-41658.8314099858,-41658.8314099858
38908,-41812.9833829736,-41812.9833829736,-41812.9833829736
38909,-41664.4895847649,-41664.4895847649,-41664.4895847649
38910,-41833.9073709851,-41833.9073709851,-41833.9073709851
38911,-42222.5720769114,-42222.5720769114,-42222.5720769114
38912,-42321.3145543597,-42321.3145543597,-42321.3145543597
38913,-42583.799636126,-42583.799636126,-42583.799636126
38914,-41891.8467136035,-41891.8467136035,-41891.8467136035
38915,-42132.3700450466,-42132.3700450466,-42132.3700450466
38916,-42129.1911277178,-42129.1911277178,-42129.1911277178
38917,-41871.4920690926,-41871.4920690926,-41871.4920690926
38918,-41866.0034996468,-41866.0034996468,-41866.0034996468
38919,-41919.2849950721,-41919.2849950721,-41919.2849950721
38920,-41489.0792279047,-41489.0792279047,-41489.0792279047
38921,-42538.5569905868,-42538.5569905868,-42538.5569905868
38922,-41941.5884582929,-41941.5884582929,-41941.5884582929
38923,-41219.7709323038,-41219.7709323038,-41219.7709323038
38924,-41382.6068828727,-41382.6068828727,-41382.6068828727
38925,-42879.0874591386,-42879.0874591386,-42879.0874591386
38926,-41837.3120823066,-41837.3120823066,-41837.3120823066
38927,-41844.0309261048,-41844.0309261048,-41844.0309261048
38928,-42568.7154203444,-42568.7154203444,-42568.7154203444
38929,-42294.3294709781,-42294.3294709781,-42294.3294709781
38930,-42718.5545812971,-42718.5545812971,-42718.5545812971
38931,-41852.6230924182,-41852.6230924182,-41852.6230924182
38932,-42523.099435948,-42523.099435948,-42523.099435948
38933,-41607.8788050732,-41607.8788050732,-41607.8788050732
38934,-41729.0544526394,-41729.0544526394,-41729.0544526394
38935,-41392.0593539042,-41392.0593539042,-41392.0593539042
38936,-41659.9158423782,-41659.9158423782,-41659.9158423782
38937,-42185.3767253342,-42185.3767253342,-42185.3767253342
38938,-42219.7192893662,-42219.7192893662,-42219.7192893662
38939,-41799.1486958424,-41799.1486958424,-41799.1486958424
38940,-41173.9877908056,-41173.9877908056,-41173.9877908056
38941,-42433.9653302965,-42433.9653302965,-42433.9653302965
38942,-41990.7352420475,-41990.7352420475,-41990.7352420475
38943,-41636.7972322662,-41636.7972322662,-41636.7972322662
38944,-42170.9243575713,-42170.9243575713,-42170.9243575713
38945,-42176.0885688314,-42176.0885688314,-42176.0885688314
38946,-41493.4711983699,-41493.4711983699,-41493.4711983699
38947,-42102.2002667169,-42102.2002667169,-42102.2002667169
38948,-42858.5106026283,-42858.5106026283,-42858.5106026283
38949,-41705.7466931971,-41705.7466931971,-41705.7466931971
38950,-41617.9935808847,-41617.9935808847,-41617.9935808847
38951,-41384.7529453853,-41384.7529453853,-41384.7529453853
38952,-42053.4095326045,-42053.4095326045,-42053.4095326045
38953,-41882.3706243911,-41882.3706243911,-41882.3706243911
38954,-41816.2384513716,-41816.2384513716,-41816.2384513716
38955,-42720.5761348287,-42720.5761348287,-42720.5761348287
38956,-43046.6512504341,-43046.6512504341,-43046.6512504341
38957,-41987.9126486012,-41987.9126486012,-41987.9126486012
38958,-41935.5900241147,-41935.5900241147,-41935.5900241147
38959,-41806.8502861022,-41806.8502861022,-41806.8502861022
38960,-41454.6957089535,-41454.6957089535,-41454.6957089535
38961,-42188.1562325771,-42188.1562325771,-42188.1562325771
38962,-42189.5080002971,-42189.5080002971,-42189.5080002971
38963,-42163.891010318,-42163.891010318,-42163.891010318
38964,-42471.4822657964,-42471.4822657964,-42471.4822657964
38965,-42467.591911813,-42467.591911813,-42467.591911813
38966,-42126.8935196188,-42126.8935196188,-42126.8935196188
38967,-42464.0597307377,-42464.0597307377,-42464.0597307377
38968,-43213.5440535427,-43213.5440535427,-43213.5440535427
38969,-42294.0413698898,-42294.0413698898,-42294.0413698898
38970,-42170.2314932877,-42170.2314932877,-42170.2314932877
38971,-41843.2506149573,-41843.2506149573,-41843.2506149573
38972,-42315.3299724465,-42315.3299724465,-42315.3299724465
38973,-42254.8327579644,-42254.8327579644,-42254.8327579644
38974,-42123.890129199,-42123.890129199,-42123.890129199
38975,-42077.2427227509,-42077.2427227509,-42077.2427227509
38976,-41675.7581459757,-41675.7581459757,-41675.7581459757
38977,-41647.7716419859,-41647.7716419859,-41647.7716419859
38978,-42493.1491833566,-42493.1491833566,-42493.1491833566
38979,-41981.3463948416,-41981.3463948416,-41981.3463948416
38980,-41944.9550247132,-41944.9550247132,-41944.9550247132
38981,-42891.003913588,-42891.003913588,-42891.003913588
38982,-42459.2755498159,-42459.2755498159,-42459.2755498159
38983,-41692.2871399754,-41692.2871399754,-41692.2871399754
38984,-43554.7238318624,-43554.7238318624,-43554.7238318624
38985,-42076.0896158343,-42076.0896158343,-42076.0896158343
38986,-42028.2075915961,-42028.2075915961,-42028.2075915961
38987,-41332.4871466299,-41332.4871466299,-41332.4871466299
38988,-41660.4734683275,-41660.4734683275,-41660.4734683275
38989,-42841.4004663563,-42841.4004663563,-42841.4004663563
38990,-42114.6378178694,-42114.6378178694,-42114.6378178694
38991,-41813.6011382411,-41813.6011382411,-41813.6011382411
38992,-41824.285936669,-41824.285936669,-41824.285936669
38993,-41859.5354865346,-41859.5354865346,-41859.5354865346
38994,-41760.6738942954,-41760.6738942954,-41760.6738942954
38995,-42163.6155752042,-42163.6155752042,-42163.6155752042
38996,-41512.5597526982,-41512.5597526982,-41512.5597526982
38997,-42536.5230014125,-42536.5230014125,-42536.5230014125
38998,-41823.8699802324,-41823.8699802324,-41823.8699802324
38999,-42138.8943055292,-42138.8943055292,-42138.8943055292
39000,-41275.7090005239,-41275.7090005239,-41275.7090005239
39001,-45531.1262206143,-45531.1262206143,-45531.1262206143
39002,-42371.6838526009,-42371.6838526009,-42371.6838526009
39003,-41825.6645103986,-41825.6645103986,-41825.6645103986
39004,-42161.1687418937,-42161.1687418937,-42161.1687418937
39005,-41803.8329931018,-41803.8329931018,-41803.8329931018
39006,-41726.534055562,-41726.534055562,-41726.534055562
39007,-41776.34214907,-41776.34214907,-41776.34214907
39008,-41844.3208211857,-41844.3208211857,-41844.3208211857
39009,-42041.5243269767,-42041.5243269767,-42041.5243269767
39010,-41550.0118013785,-41550.0118013785,-41550.0118013785
39011,-41560.47207398,-41560.47207398,-41560.47207398
39012,-42322.449906898,-42322.449906898,-42322.449906898
39013,-42026.414796222,-42026.414796222,-42026.414796222
39014,-42170.2597024886,-42170.2597024886,-42170.2597024886
39015,-42583.1048501436,-42583.1048501436,-42583.1048501436
39016,-42453.5045685055,-42453.5045685055,-42453.5045685055
39017,-43666.5748001137,-43666.5748001137,-43666.5748001137
39018,-41945.1910436903,-41945.1910436903,-41945.1910436903
39019,-42020.5827906243,-42020.5827906243,-42020.5827906243
39020,-41901.1390271315,-41901.1390271315,-41901.1390271315
39021,-41692.2883840583,-41692.2883840583,-41692.2883840583
39022,-41883.7522693776,-41883.7522693776,-41883.7522693776
39023,-42536.0894300313,-42536.0894300313,-42536.0894300313
39024,-42156.8696231632,-42156.8696231632,-42156.8696231632
39025,-42700.5312858241,-42700.5312858241,-42700.5312858241
39026,-42163.8363189081,-42163.8363189081,-42163.8363189081
39027,-42543.1157468141,-42543.1157468141,-42543.1157468141
39028,-41878.9512860919,-41878.9512860919,-41878.9512860919
39029,-41895.8690859259,-41895.8690859259,-41895.8690859259
39030,-42116.5587311811,-42116.5587311811,-42116.5587311811
39031,-41360.3534478211,-41360.3534478211,-41360.3534478211
39032,-41726.8028253493,-41726.8028253493,-41726.8028253493
39033,-41279.2634208923,-41279.2634208923,-41279.2634208923
39034,-42049.5253479984,-42049.5253479984,-42049.5253479984
39035,-41650.8094425921,-41650.8094425921,-41650.8094425921
39036,-41908.0316672137,-41908.0316672137,-41908.0316672137
39037,-41718.3508785619,-41718.3508785619,-41718.3508785619
39038,-41340.0135473784,-41340.0135473784,-41340.0135473784
39039,-41933.1829980924,-41933.1829980924,-41933.1829980924
39040,-41729.8381519846,-41729.8381519846,-41729.8381519846
39041,-41760.5397027054,-41760.5397027054,-41760.5397027054
39042,-41573.17808853,-41573.17808853,-41573.17808853
39043,-43329.2003940663,-43329.2003940663,-43329.2003940663
39044,-42291.680030274,-42291.680030274,-42291.680030274
39045,-43351.4941844651,-43351.4941844651,-43351.4941844651
39046,-42036.3556659101,-42036.3556659101,-42036.3556659101
39047,-41046.0660668325,-41046.0660668325,-41046.0660668325
39048,-42234.5057773931,-42234.5057773931,-42234.5057773931
39049,-42026.6797638529,-42026.6797638529,-42026.6797638529
39050,-41309.330818952,-41309.330818952,-41309.330818952
39051,-41475.1576845331,-41475.1576845331,-41475.1576845331
39052,-42170.2046397025,-42170.2046397025,-42170.2046397025
39053,-41928.8595898121,-41928.8595898121,-41928.8595898121
39054,-41406.3208498002,-41406.3208498002,-41406.3208498002
39055,-45030.3841957093,-45030.3841957093,-45030.3841957093
39056,-42603.7976149111,-42603.7976149111,-42603.7976149111
39057,-42646.9703363926,-42646.9703363926,-42646.9703363926
39058,-42154.7104420215,-42154.7104420215,-42154.7104420215
39059,-41934.8415303521,-41934.8415303521,-41934.8415303521
39060,-42399.5435390952,-42399.5435390952,-42399.5435390952
39061,-42143.4108166591,-42143.4108166591,-42143.4108166591
39062,-42003.6450308181,-42003.6450308181,-42003.6450308181
39063,-41935.8594136362,-41935.8594136362,-41935.8594136362
39064,-42387.1347190227,-42387.1347190227,-42387.1347190227
39065,-42154.7276740073,-42154.7276740073,-42154.7276740073
39066,-42112.4873834883,-42112.4873834883,-42112.4873834883
39067,-42047.2222012047,-42047.2222012047,-42047.2222012047
39068,-41782.7369115591,-41782.7369115591,-41782.7369115591
39069,-41921.5493483303,-41921.5493483303,-41921.5493483303
39070,-41952.5518153332,-41952.5518153332,-41952.5518153332
39071,-42449.3367659667,-42449.3367659667,-42449.3367659667
39072,-42380.218883185,-42380.218883185,-42380.218883185
39073,-41767.0978969899,-41767.0978969899,-41767.0978969899
39074,-41639.8563940897,-41639.8563940897,-41639.8563940897
39075,-41487.9785237822,-41487.9785237822,-41487.9785237822
39076,-42708.4103169875,-42708.4103169875,-42708.4103169875
39077,-41357.656821023,-41357.656821023,-41357.656821023
39078,-41398.0947798321,-41398.0947798321,-41398.0947798321
39079,-42389.5069475303,-42389.5069475303,-42389.5069475303
39080,-41421.3778829463,-41421.3778829463,-41421.3778829463
39081,-42414.4383089429,-42414.4383089429,-42414.4383089429
39082,-42107.5881142708,-42107.5881142708,-42107.5881142708
39083,-42452.978151818,-42452.978151818,-42452.978151818
39084,-41761.2307629773,-41761.2307629773,-41761.2307629773
39085,-41993.9636732751,-41993.9636732751,-41993.9636732751
39086,-41540.0657149692,-41540.0657149692,-41540.0657149692
39087,-41913.3835190085,-41913.3835190085,-41913.3835190085
39088,-41834.4994531457,-41834.4994531457,-41834.4994531457
39089,-41987.6327203757,-41987.6327203757,-41987.6327203757
39090,-41704.7570092308,-41704.7570092308,-41704.7570092308
39091,-41504.3548510115,-41504.3548510115,-41504.3548510115
39092,-41806.6915003196,-41806.6915003196,-41806.6915003196
39093,-42260.3862166739,-42260.3862166739,-42260.3862166739
39094,-43443.8546392281,-43443.8546392281,-43443.8546392281
39095,-41837.827537417,-41837.827537417,-41837.827537417
39096,-41899.5212952762,-41899.5212952762,-41899.5212952762
39097,-41300.5400428388,-41300.5400428388,-41300.5400428388
39098,-41563.5944599686,-41563.5944599686,-41563.5944599686
39099,-44363.7535444723,-44363.7535444723,-44363.7535444723
39100,-41840.7881107315,-41840.7881107315,-41840.7881107315
39101,-41963.9232252841,-41963.9232252841,-41963.9232252841
39102,-41604.0936565508,-41604.0936565508,-41604.0936565508
39103,-42116.7204389887,-42116.7204389887,-42116.7204389887
39104,-41700.218645655,-41700.218645655,-41700.218645655
39105,-41703.1967104735,-41703.1967104735,-41703.1967104735
39106,-41993.4127167646,-41993.4127167646,-41993.4127167646
39107,-42120.9627903804,-42120.9627903804,-42120.9627903804
39108,-41552.5462517941,-41552.5462517941,-41552.5462517941
39109,-41295.2039633428,-41295.2039633428,-41295.2039633428
39110,-41880.5489285983,-41880.5489285983,-41880.5489285983
39111,-41938.8139714779,-41938.8139714779,-41938.8139714779
39112,-42446.4205876643,-42446.4205876643,-42446.4205876643
39113,-42351.1159748448,-42351.1159748448,-42351.1159748448
39114,-42320.8729157716,-42320.8729157716,-42320.8729157716
39115,-42287.3714215539,-42287.3714215539,-42287.3714215539
39116,-42712.0886638368,-42712.0886638368,-42712.0886638368
39117,-41360.9372319754,-41360.9372319754,-41360.9372319754
39118,-41557.0659473416,-41557.0659473416,-41557.0659473416
39119,-42144.7968709802,-42144.7968709802,-42144.7968709802
39120,-42197.6471906562,-42197.6471906562,-42197.6471906562
39121,-41687.9723163172,-41687.9723163172,-41687.9723163172
39122,-41875.0942443716,-41875.0942443716,-41875.0942443716
39123,-42299.8425241228,-42299.8425241228,-42299.8425241228
39124,-42500.9529315532,-42500.9529315532,-42500.9529315532
39125,-42121.7168550893,-42121.7168550893,-42121.7168550893
39126,-43246.7646559948,-43246.7646559948,-43246.7646559948
39127,-42698.1850666574,-42698.1850666574,-42698.1850666574
39128,-41733.4407523208,-41733.4407523208,-41733.4407523208
39129,-42004.037801832,-42004.037801832,-42004.037801832
39130,-41910.2546481568,-41910.2546481568,-41910.2546481568
39131,-41763.4455074667,-41763.4455074667,-41763.4455074667
39132,-42209.0884282614,-42209.0884282614,-42209.0884282614
39133,-42103.7745547179,-42103.7745547179,-42103.7745547179
39134,-42154.999467116,-42154.999467116,-42154.999467116
39135,-42298.9944597401,-42298.9944597401,-42298.9944597401
39136,-42217.2950437337,-42217.2950437337,-42217.2950437337
39137,-41837.867734423,-41837.867734423,-41837.867734423
39138,-42129.7523779004,-42129.7523779004,-42129.7523779004
39139,-41755.1581370661,-41755.1581370661,-41755.1581370661
39140,-42071.9699214623,-42071.9699214623,-42071.9699214623
39141,-42579.033336008,-42579.033336008,-42579.033336008
39142,-41922.5633240492,-41922.5633240492,-41922.5633240492
39143,-41625.4238684952,-41625.4238684952,-41625.4238684952
39144,-41803.8359124237,-41803.8359124237,-41803.8359124237
39145,-41638.3210590827,-41638.3210590827,-41638.3210590827
39146,-41523.7830038706,-41523.7830038706,-41523.7830038706
39147,-41082.0690847238,-41082.0690847238,-41082.0690847238
39148,-42097.4337686148,-42097.4337686148,-42097.4337686148
39149,-41386.555239447,-41386.555239447,-41386.555239447
39150,-41720.1133982736,-41720.1133982736,-41720.1133982736
39151,-42199.492713435,-42199.492713435,-42199.492713435
39152,-41274.2249344713,-41274.2249344713,-41274.2249344713
39153,-42045.0662780805,-42045.0662780805,-42045.0662780805
39154,-41794.5737860609,-41794.5737860609,-41794.5737860609
39155,-42127.3402154392,-42127.3402154392,-42127.3402154392
39156,-42363.5409624645,-42363.5409624645,-42363.5409624645
39157,-41551.76338806,-41551.76338806,-41551.76338806
39158,-42248.8976887267,-42248.8976887267,-42248.8976887267
39159,-42179.8757582198,-42179.8757582198,-42179.8757582198
39160,-42461.2955021584,-42461.2955021584,-42461.2955021584
39161,-42779.8264792773,-42779.8264792773,-42779.8264792773
39162,-42790.4367005317,-42790.4367005317,-42790.4367005317
39163,-44279.8570336518,-44279.8570336518,-44279.8570336518
39164,-41531.2697626733,-41531.2697626733,-41531.2697626733
39165,-41978.3241473772,-41978.3241473772,-41978.3241473772
39166,-41540.8456526206,-41540.8456526206,-41540.8456526206
39167,-41792.5090250261,-41792.5090250261,-41792.5090250261
39168,-42381.4117614428,-42381.4117614428,-42381.4117614428
39169,-41773.7248755259,-41773.7248755259,-41773.7248755259
39170,-41809.9785405956,-41809.9785405956,-41809.9785405956
39171,-42175.0388720577,-42175.0388720577,-42175.0388720577
39172,-41702.6381418244,-41702.6381418244,-41702.6381418244
39173,-41476.3038072857,-41476.3038072857,-41476.3038072857
39174,-42332.324927956,-42332.324927956,-42332.324927956
39175,-41794.8181013748,-41794.8181013748,-41794.8181013748
39176,-42484.269918766,-42484.269918766,-42484.269918766
39177,-42010.1063437478,-42010.1063437478,-42010.1063437478
39178,-42291.2518644354,-42291.2518644354,-42291.2518644354
39179,-42283.6838292938,-42283.6838292938,-42283.6838292938
39180,-42035.7240650628,-42035.7240650628,-42035.7240650628
39181,-42849.3713270174,-42849.3713270174,-42849.3713270174
39182,-41718.5811971417,-41718.5811971417,-41718.5811971417
39183,-41485.0766703367,-41485.0766703367,-41485.0766703367
39184,-41628.8257015454,-41628.8257015454,-41628.8257015454
39185,-42490.8149129961,-42490.8149129961,-42490.8149129961
39186,-42017.6088248575,-42017.6088248575,-42017.6088248575
39187,-41613.9512564541,-41613.9512564541,-41613.9512564541
39188,-42285.2748455581,-42285.2748455581,-42285.2748455581
39189,-41702.4270515733,-41702.4270515733,-41702.4270515733
39190,-42175.3925782224,-42175.3925782224,-42175.3925782224
39191,-41363.4687731795,-41363.4687731795,-41363.4687731795
39192,-42156.3771348582,-42156.3771348582,-42156.3771348582
39193,-41364.1442513798,-41364.1442513798,-41364.1442513798
39194,-41486.9885467939,-41486.9885467939,-41486.9885467939
39195,-42010.8922307267,-42010.8922307267,-42010.8922307267
39196,-41596.8476638516,-41596.8476638516,-41596.8476638516
39197,-41574.0045240046,-41574.0045240046,-41574.0045240046
39198,-41634.986988368,-41634.986988368,-41634.986988368
39199,-41377.2366493916,-41377.2366493916,-41377.2366493916
39200,-41894.705337462,-41894.705337462,-41894.705337462
39201,-41599.5189424044,-41599.5189424044,-41599.5189424044
39202,-41940.576264956,-41940.576264956,-41940.576264956
39203,-42044.0833068013,-42044.0833068013,-42044.0833068013
39204,-42566.5303053882,-42566.5303053882,-42566.5303053882
39205,-41474.3369581111,-41474.3369581111,-41474.3369581111
39206,-41980.2766689494,-41980.2766689494,-41980.2766689494
39207,-41590.1869023316,-41590.1869023316,-41590.1869023316
39208,-41267.1433130286,-41267.1433130286,-41267.1433130286
39209,-42669.7393025916,-42669.7393025916,-42669.7393025916
39210,-42349.2539910994,-42349.2539910994,-42349.2539910994
39211,-43651.6508563857,-43651.6508563857,-43651.6508563857
39212,-41747.6949158081,-41747.6949158081,-41747.6949158081
39213,-41955.9931630263,-41955.9931630263,-41955.9931630263
39214,-42081.2995094307,-42081.2995094307,-42081.2995094307
39215,-42154.1652399332,-42154.1652399332,-42154.1652399332
39216,-41343.9760191259,-41343.9760191259,-41343.9760191259
39217,-41854.7326739792,-41854.7326739792,-41854.7326739792
39218,-41895.0944127193,-41895.0944127193,-41895.0944127193
39219,-41964.7017555423,-41964.7017555423,-41964.7017555423
39220,-42838.9732704445,-42838.9732704445,-42838.9732704445
39221,-42627.6585592115,-42627.6585592115,-42627.6585592115
39222,-41049.3859086555,-41049.3859086555,-41049.3859086555
39223,-42117.7075027113,-42117.7075027113,-42117.7075027113
39224,-42514.0204855549,-42514.0204855549,-42514.0204855549
39225,-46477.7318488389,-46477.7318488389,-46477.7318488389
39226,-41813.8762709207,-41813.8762709207,-41813.8762709207
39227,-41510.7567620119,-41510.7567620119,-41510.7567620119
39228,-42315.7010111262,-42315.7010111262,-42315.7010111262
39229,-42150.9694175149,-42150.9694175149,-42150.9694175149
39230,-42356.500744824,-42356.500744824,-42356.500744824
39231,-41504.3263241658,-41504.3263241658,-41504.3263241658
39232,-42177.456770818,-42177.456770818,-42177.456770818
39233,-41513.8459987184,-41513.8459987184,-41513.8459987184
39234,-43007.4552544161,-43007.4552544161,-43007.4552544161
39235,-41270.2738772194,-41270.2738772194,-41270.2738772194
39236,-41394.2886391932,-41394.2886391932,-41394.2886391932
39237,-41979.9148347607,-41979.9148347607,-41979.9148347607
39238,-41835.9546824864,-41835.9546824864,-41835.9546824864
39239,-41801.0105115449,-41801.0105115449,-41801.0105115449
39240,-42380.6181760971,-42380.6181760971,-42380.6181760971
39241,-41646.9925067852,-41646.9925067852,-41646.9925067852
39242,-42472.6297734989,-42472.6297734989,-42472.6297734989
39243,-42766.1488394159,-42766.1488394159,-42766.1488394159
39244,-42275.9500357833,-42275.9500357833,-42275.9500357833
39245,-42100.9187024638,-42100.9187024638,-42100.9187024638
39246,-41980.3867312136,-41980.3867312136,-41980.3867312136
39247,-41819.611703425,-41819.611703425,-41819.611703425
39248,-42017.6487236068,-42017.6487236068,-42017.6487236068
39249,-41959.3053644363,-41959.3053644363,-41959.3053644363
39250,-42389.5670516707,-42389.5670516707,-42389.5670516707
39251,-42549.1982545686,-42549.1982545686,-42549.1982545686
39252,-41942.4789869643,-41942.4789869643,-41942.4789869643
39253,-42170.0407899681,-42170.0407899681,-42170.0407899681
39254,-43241.9904274329,-43241.9904274329,-43241.9904274329
39255,-41922.6032475121,-41922.6032475121,-41922.6032475121
39256,-42350.5476345175,-42350.5476345175,-42350.5476345175
39257,-42944.5827316046,-42944.5827316046,-42944.5827316046
39258,-42313.3053244021,-42313.3053244021,-42313.3053244021
39259,-42186.7250186428,-42186.7250186428,-42186.7250186428
39260,-42029.9040197344,-42029.9040197344,-42029.9040197344
39261,-42355.9239350945,-42355.9239350945,-42355.9239350945
39262,-42449.9854292695,-42449.9854292695,-42449.9854292695
39263,-42182.0049500735,-42182.0049500735,-42182.0049500735
39264,-43770.8330309446,-43770.8330309446,-43770.8330309446
39265,-42087.9043008021,-42087.9043008021,-42087.9043008021
39266,-42315.6424980715,-42315.6424980715,-42315.6424980715
39267,-41726.1731513794,-41726.1731513794,-41726.1731513794
39268,-41689.0220670674,-41689.0220670674,-41689.0220670674
39269,-41965.5444428632,-41965.5444428632,-41965.5444428632
39270,-42268.2487930704,-42268.2487930704,-42268.2487930704
39271,-41535.4297333442,-41535.4297333442,-41535.4297333442
39272,-41673.2546298676,-41673.2546298676,-41673.2546298676
39273,-42000.5029344235,-42000.5029344235,-42000.5029344235
39274,-42087.4446455401,-42087.4446455401,-42087.4446455401
39275,-42200.809135211,-42200.809135211,-42200.809135211
39276,-42632.823397225,-42632.823397225,-42632.823397225
39277,-42131.9064163505,-42131.9064163505,-42131.9064163505
39278,-42002.3293082718,-42002.3293082718,-42002.3293082718
39279,-42724.4691253048,-42724.4691253048,-42724.4691253048
39280,-41596.6544712329,-41596.6544712329,-41596.6544712329
39281,-41998.6931138525,-41998.6931138525,-41998.6931138525
39282,-42454.9403018585,-42454.9403018585,-42454.9403018585
39283,-42313.3613356794,-42313.3613356794,-42313.3613356794
39284,-42963.1462745609,-42963.1462745609,-42963.1462745609
39285,-41506.8076249989,-41506.8076249989,-41506.8076249989
39286,-41433.4072845079,-41433.4072845079,-41433.4072845079
39287,-41945.4286244819,-41945.4286244819,-41945.4286244819
39288,-42075.2812838893,-42075.2812838893,-42075.2812838893
39289,-41799.5776389776,-41799.5776389776,-41799.5776389776
39290,-42220.0178865648,-42220.0178865648,-42220.0178865648
39291,-41658.6456398451,-41658.6456398451,-41658.6456398451
39292,-42591.2951471345,-42591.2951471345,-42591.2951471345
39293,-41432.5642940183,-41432.5642940183,-41432.5642940183
39294,-41465.6362365161,-41465.6362365161,-41465.6362365161
39295,-42189.6165967737,-42189.6165967737,-42189.6165967737
39296,-42058.4420988851,-42058.4420988851,-42058.4420988851
39297,-42090.9466120148,-42090.9466120148,-42090.9466120148
39298,-41534.17552786,-41534.17552786,-41534.17552786
39299,-42397.0232638699,-42397.0232638699,-42397.0232638699
39300,-41415.5296522187,-41415.5296522187,-41415.5296522187
39301,-41034.093975425,-41034.093975425,-41034.093975425
39302,-41515.4525207,-41515.4525207,-41515.4525207
39303,-41813.4290623658,-41813.4290623658,-41813.4290623658
39304,-42221.1884346314,-42221.1884346314,-42221.1884346314
39305,-41791.3720957029,-41791.3720957029,-41791.3720957029
39306,-42150.4295273036,-42150.4295273036,-42150.4295273036
39307,-41688.6982752072,-41688.6982752072,-41688.6982752072
39308,-43042.8184374099,-43042.8184374099,-43042.8184374099
39309,-43830.7502351621,-43830.7502351621,-43830.7502351621
39310,-42833.1637576791,-42833.1637576791,-42833.1637576791
39311,-42762.8118857962,-42762.8118857962,-42762.8118857962
39312,-41509.6424861785,-41509.6424861785,-41509.6424861785
39313,-41677.5582361512,-41677.5582361512,-41677.5582361512
39314,-41375.3498657937,-41375.3498657937,-41375.3498657937
39315,-42794.0396748053,-42794.0396748053,-42794.0396748053
39316,-42354.8149445007,-42354.8149445007,-42354.8149445007
39317,-41699.8496737585,-41699.8496737585,-41699.8496737585
39318,-41607.2368209571,-41607.2368209571,-41607.2368209571
39319,-42060.9246530651,-42060.9246530651,-42060.9246530651
39320,-42293.4264099057,-42293.4264099057,-42293.4264099057
39321,-41240.033427906,-41240.033427906,-41240.033427906
39322,-41675.2138282958,-41675.2138282958,-41675.2138282958
39323,-41544.209319766,-41544.209319766,-41544.209319766
39324,-41899.2625046597,-41899.2625046597,-41899.2625046597
39325,-42830.0073343288,-42830.0073343288,-42830.0073343288
39326,-42042.2730079358,-42042.2730079358,-42042.2730079358
39327,-41733.3092020826,-41733.3092020826,-41733.3092020826
39328,-42446.9477422229,-42446.9477422229,-42446.9477422229
39329,-41896.8857813324,-41896.8857813324,-41896.8857813324
39330,-42001.8818287604,-42001.8818287604,-42001.8818287604
39331,-42187.397295735,-42187.397295735,-42187.397295735
39332,-41844.0404480276,-41844.0404480276,-41844.0404480276
39333,-41284.594499947,-41284.594499947,-41284.594499947
39334,-41133.4796134312,-41133.4796134312,-41133.4796134312
39335,-41977.9825552032,-41977.9825552032,-41977.9825552032
